NodePubkey,Commission,ActivatedStake
HYLS8q5k3S5qPoUfwTvcUzyLJ6wUsFoi8DtJVryH73KV,7,36680856741555
BtJei4AagS2viyJPYVT8FVhRiDKW5YyusQuqjVbtG3Hs,5,36680664560220
87aa82cCUqVUWza4WvGk4wNTRJ1aZzugUvch74r7gHQd,5,36680302014620
9hNj1a8xDtWsBzDWv8kk3yosBhT7UcohLEuV72ZJ4QZs,5,36680203733233
8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5,5,36680040286966
EhD9y2TQQjULbzoVzVjiNwP16aKN4UTCK1rcJUKSB5J6,5,36679970369684
8ixYjsBPxmocDKJGb43KGbEkht1nYAB833XxkD2R2MV6,5,36679959750804
2oHzvvTsW5A2pLpyUSiT5P19CCvE81RAtSgWQXu6x9b8,5,36679941863544
GijCqhamYxPnGyVjpwno7gvtE68CtP49wbRLA1QFcVgh,0,36679933626418
9iqwMmPW157gJog4p21kVZBKEyCMB47hadyjYfebNgJh,5,36679564822226
5m6yLY9M4cihCQmVXVK16uMYNAeG2z9qqmgvTAYTMZNq,5,36679456552714
GhbLaU2UufzND9bCTi3hS9iRAvHcGs1JqMhnq8USrKL5,5,36679454359075
AeeZHtYLEVhW6YdCSsu5CDTVfarEprZzbm45NB94K6MT,5,36679448144064
6xryev46buDGaqHWkJKuRGfpFxXmKip14fVy37Qn6Dz8,5,36679444732410
3S4r9TnSYzggnFWeny28vkgZSA4FUF5ducvBxQsKugvj,5,36679417077386
EZqPuc58tHGHH7qnyPWJgh6ddh7PUn3VuwXQrHnStqZ3,5,36679411321984
J5AsxaHfWn6KpEcPRT9EZ9szvEMBQeHRe947UeaMPG3z,5,36678253002927
9Wmaz9VPpEnH67ZqrvYd9bcH66DtsGaEKcSQE1ac5wkf,5,36678222228145
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,5,36677598297947
swiftqGF7RFXSgFvTjBE4D7GUd5rUXC2MoJLKYwPjsh,5,36677016065830
5kDUMbzxvNeZmTsfihooJkgnFX71wgP1H8jjeXncRBsu,5,36676351445911
pitMDEaMmWmr7qP8HsNqarPQkd3jhZbLJibhhQnL5RG,5,36675587002483
DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg,5,36675281487849
3uvCCYvLnxU1QsP3d9NXBLQyrAPiLeKfN6iTUbZdhnNM,5,36674209759890
7DPrbAt1WwwZwFSqE3182UZCJ7f9yevUcpnRFtoNJP2T,5,36671854091711
FVZLnRhj9Gjf77CtDFvh7jNu8avAnduJW5m365HrDLfD,5,36670453648051
taMC6aAXEBNHnUjrBegBfAi1Kvph9bZUVcUoc4GtobS,5,36666704594902
Aho3hF8mqLmadyJdUFpoGidyo3fYAt3ALm2QpAo8wMX,5,36666078267706
ALxZnHDetfXHaTZWB7Xwn2WHpbvNPYz5b4zLRsfFvpUb,5,36665097560069
4RLcStbSkt5S1Xm4mStup6N13PGyAfAWy7Vs5d7yJRnY,5,36660706748222
DtTANarT1CjdoLvF4SyRCHtCE4hAtNJcuCy77vq2y9d4,5,36660450216744
23j3TXtLzh8fA7GkCvTs2qgfe1yYmhEPV8wGCYDkL3Ry,5,36650691287554
BntgMRh6UA6TPdQpkxV4dSogGZoPw5JBjUWdCsYX5Wx5,5,36646472021744
7QGeaLDAhDdrLHZxFb27xL6GMoVGZ5oJTk7ULpgici1M,5,36645774031855
6q4nsn4Jg5X26JzqB5xEz9BL33Aroc1YVsFCRKhm9qdd,5,36645130769365
pGUjdSpmoYcNwY4SVfnMtQxDc6W4eyUjyu3FhArgucg,5,36643703113295
H8FFpNiVPeBR3ZHG5YoULzY3fPj1eRXtXLBuXt5jEJit,5,36642654232117
B5YQWFwLbEJzoXjujsaEYhGdpcpoAzz7cvqpXvr6rpSB,7,36639165928981
CZ2xJQHwiojrAgrR2BUNheuWxXGjSVSZrkcxFcAGoSUH,5,36638553418370
hN6om5PAp87yuy5UcVbwn5fXhWF3pEJcarFGXe4c6XQ,5,36637785378808
6z4oJZhpJjcTTCX8QtiWCuWyEQo5n69J6KbbzvQJSNB1,5,36630766975141
7XoQn2CHHpCjc7owZozCysu5NJGUj8AX7A5hoKRxMzGW,5,36630591813863
7JCgnNDTewhSAx8jX813kLgPLKrd5oXvAB3CeJ2xf7o2,5,36629923930071
FLWc77X8dKh5RdJe5xMFxry8kvSVUbo9G4MQ8hCAg5ve,5,36601619236847
5Mu8kLG6kNPN8Eooc4A7a9PHeuqutTM5hQZtfB72Gsmb,5,36601305053447
Gf4rQifKzAHznUdtbFumy1MTwGX5ApgwnkxUUvEaEzWC,5,36600740041637
CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE,3,36596668638289
6ii4ZAStxQtixJ18eryQxdBLKYyesPJZjGFqSLuHRBbL,5,36590281046738
DhKrFYrbiNJSJbVN242Bmi8izphkX6M68mf5R7A2vHgp,5,36584662198797
7Lp6sJYnJL2p33oPshdfAx5FSvYDFYRpng2gHJDTEQeN,5,36582243496635
9vE5CDEtr7GHQfZ7aRBJmMbTJZqCFGjkdZarYL1AYeGu,5,36568743653798
J87afqF2bDQQLTQpks4SdF7hXPr96SPTdJ28UJXXWr9N,5,36564132683190
EtoMApqP2h1vVm9XLTTp5HERNezm5btkqrdAGQ9fZRnp,5,36551498673591
9cSXriJFExY4a9c4xHWYfoGnFSie1PkHEtE9pNkzHazE,5,36542080790241
9kTTMvxVjE5Doyr9QeFzrx7ccK3B6nmFQZtn61JFe4uD,5,36467541460837
GjLM4KzHZq1KLDStTEhTwdjypeAbb3Cj3QgadepkUtck,5,36433511288880
7hnfZ7rGtfCbFdc2rbx7UFph2gtXDq9PrjnctZeXfZiA,0,36232027417922
2xKovmftuWNTwCWGtw2Cc6aZovgMZyKaoKK68n1ZLmww,5,36220675352385
GnZB2GTH8KJKqU3L4tR42a7BnKXxvgS9rerGMAszNCp,5,36210334590053
HJJH3tokNTy4FwEg2vABnbyUt3s51kyfL3pH26zTZqhp,5,36181882702062
G7TVjCCKeJogKngR7NwBJZhs1ipky3oP4stS9rEtHTMz,5,36167461218627
GvihePhu26EfKNsR8BPNthQE5Le9AGDVUoT1Co4EZvpD,5,36161088517042
9CqDvvGvSNVZDo5RskCAv4fTubpFCs9RLTrjUxEYrvNA,5,36160389501038
Ez4heEN9SzxrjgYA7wBWK8FwxAuYXnmwALADGfpB32E6,5,36142109183492
HKjEo1L2wwiJg5bE7mQQq14t98mRSfbQfrCWTYceScP8,5,36097699372794
2vRvja1nwPE8AFscyYXH5rhYqjbZGMMgTc3D2NgECYus,5,36087445170629
4e2KvSCgot2RGXsExfY48NdfykQSjgozV5FAXv13bUn1,6,36082184499919
C3xu46TDJbtWeL6hZkJD4ShgCx281WP5qgYgkFpHrJoo,0,36078244413355
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,5,36076274623895
8tw4e29txix1jX4vq4oBL9oEL675XzSsGAKYm1UG81s1,0,35854714580707
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,5,35825681439798
GMag1aGPi4Qi7FYNYi9HnAaktSRiWvZ6At3UWruuhEcL,5,35731932681542
2x3pmdwex3s71i8c4VvnHCnYTwXtqPU1LgdX5BLDtN9L,5,35724453895534
3W3NxpDqirkLbdm76zPV9giJycwFF9K18f6YgwHpma8P,5,35716973642737
4oWaEHupmBjCV3rQonaWp36QEK4JUbUrvihJ3X3LoFZS,5,35645728210831
eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK,5,34916660760455
ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,0,34748606411163
BM3HeTqJyYnZ8cnTFFFZUe79FzixzUL4hZNCdcQYg2it,5,33659098387353
A1GgCvSs374GeXguQk1u91sWSLZqGVUsfJ4B4KrKjEhp,0,33306790639850
6hpMTcU76pCkSZHG1qdfw8ZrM9rFwFCpmKZWqBc5VXr3,7,31065434394632
Love31pnbDJNVzZZVbtV4h2ftvTPVcBpXW11BSTCa6s,5,30113283776269
6ajJvpm8gdqKyVhaYJ44geWi1CR64qKJYdLPwsdCBtBk,90,28980838362271
BWungpcnz1j9CFuxk1oXtLZ42WgnRpGmYxS9ZVaoQ3hJ,5,28741411475777
4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X,5,28505237658352
2Ce1dmtdnvgDwD1MiZjP9wwGup6j8H7uXGuGMa9uZo5v,7,27478033472598
TahoeMHorTATHYXCsKhG1jp5gVoSp6kKKibET7wEbcX,0,27163038501649
CsqwHrSUAWsWpN5kUcjcv4Nsq5JtgFiDJTckaY1zuXPf,5,26656533019462
3Ng7kTM5vzE3tYa97ENNjWkTj58bf1jsGbuY5AGGXhd5,5,26288826087374
6m8Dbox8xfp4iB1FWonNaLnJWm871QRUCY3UifD571qA,5,26042825386668
A7o83UHeHCXuExxGscdj6bZWs5bW1RhUw847ntbwX7Di,4,25629936351187
2PawEGWYNpMF6a9daRSVbUgWZw3PkLeY5VR31sKu5MYx,5,24989691542244
34Eegy89hWD8HskhX8GzkkrEgdWDAAsTd5ZPKPHs6pBN,5,24935152513427
9yTjjM9c8TnJ7ouVeDvJnXMYfmhhpfVEHhvAnt1SrV3i,5,24709196505633
BV1yZcVM1E1zohx4sxVXU2f1ZeVFniGg2viXiiGLPeLr,5,24678588939948
AXhtto26sYhU2aEvN4mHCZexGXTjK64Yd51f3bEpWtfx,5,24615257388247
AiZSaHVtGpof7Ho4vpfz37PRagkG1hR9ZJWKzoGCXiWv,5,24560266794865
2iXZmNQmmgE5ZeTQ1GMhhYGDqDr2BiqdEu3DbGJDo8MA,5,24558609373833
87sZBKaGtRseDxuSkF7pUCERd3Hs98ESRJVipdscTCXc,5,24551508216896
DwGEK1ZSC5SM9e7Tkts5hLpkUffAsFUcqeLr2zifaXZi,5,24548800572980
2Q3t4UqyZeVZQ5WURvuGVb73x8cwbu5M7jNbb1jEvGsB,5,24545719640450
4Xz17Lsc6miC7UUVcfbrZhBxgjySEowyH6f8QwwVP6xw,0,24029963115677
sirFnPFFHr9b13UcWmKoeVfJfTpS8U1zhEmkn64nmMu,100,23189997434240
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,8,22131899483821
BGTCCVF7nmLeGpDWp4xPCieyF242tUHUa8LgVcLBMobw,5,20958495399218
9cS2cDhLmRoUCqkhMjXZs4HC1YYbP5QYweCP3vVqodcb,5,20928986487415
ARRRZPZiJHpJvyiWYVkwtjFL8thVTj2hhUec42XLCUf8,5,20908074153577
EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi,5,20797901209067
ETWk442PcDzWbvpnYTwdsvisvYTieakjzyRDxx9pbxBj,5,20794282685232
AYTzhcFH5JcPz71wRz4pV9iJu7cCRchD12q6fpx2fCtM,5,20775947270620
sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,2,20752508319229
4CKFRwj6YzVygMptmFtZgBNNn7zyCsVibM8Aq5pG252v,5,20590093448602
49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb,0,20457188673075
CF4XtqQ4ZzjfWeWF4uBcmFYZ7nUGJZ9GCoyFnhdgbPkB,5,20230022512115
JDktbt24QhX6B8x56hL5zruVuw44qYaox5jN2cSeM99k,5,20082801465001
ADtaKHTsYSmsty3MgLVfTQoMpM7hvFNTd2AxwN3hWRtt,5,19995291216898
8vwn3wRePwXh7ZZExhsVSpzagnhp9nWrGJ4QEe8bXyQN,5,19992014665356
mHtqTQHaUcFjSZF6tGLNLsHLvjVsxXEK8w3BoT9eLAT,5,19880266458628
D6uUDTEgXDf1yzLuQfFFCEKF9a2Ri5trFAWwaUpKB2ji,5,19843251956993
4AB4JAWbsU7RZa6TiDJX1ZUnuYbmdfBgAeKj9a224LEc,5,19842943876936
9aUUBU9AQvgeL8GqSubinJWJxhcXptj3nmvhVEAme4HT,5,19830538153825
LmYB43ohYCTaygofDPF65XF8QcpkUdt6k3ydY2XU2GU,5,19815364919056
4VBdwXogxkmnAhfExinGTdxctoVRECWndqCBSq4Thw9t,5,19808839122534
A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2,5,19775401754966
6122X5K3mo8QMwXZW6wnP2n1j2wQoa1Ks21Ckwj7L6st,5,19768692820835
DbnMbtAJJeGePLgg1Xy2Bq71amFtLbbVCMdxEywdcSev,5,19767229726733
5tFvFBWUPt94HQuZyMSuHnpcHrjMPLrTg8WBbv9G5VqU,0,18158126009556
LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE,0,17023945897942
vvvvbtDs9HsdsE6NskZMnb1RA6muoud1ChQuiF9QhSM,0,16911154336339
3Kzdcmu6yWE4AEhFdxAoWncLijpwzNB95JThHRXzvf5k,0,16798423746739
FXfNZwnDQxNR3NVHzA3Xpctzey7AUmgz5YvWTHiUActw,0,16053970946372
8U1oTx4EvAgqesgaemAzpwrJsysUHEg8bBQ7Kdbp1W5X,5,15928972922850
mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,0,15207257483930
cmshPgUzd5iDkyZxPfUvepRSLtNV47Ks5AGu4KvKqY6,4,15060582888847
9osBexxQzfxvMCLknqB9pYDoLPoM1wqHy2FhCBw68qPQ,5,14644358433063
ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,5,14490950047172
ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi,7,13995882718597
HtBxhjG3JrBzfTz42QidvhJiA6uqDXCNqnDYhXT2jYvF,5,13412755473330
DLupiSkASr2wkSLazQodYL3M8v8zvtpoGrJ1nLc9bysK,0,12693228703869
FEtkEYC16YG4ANgohvGUhobZMTSKmNKJc5h8QvpRazrA,0,12349394975516
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,5,12190998796023
GVkVZ5yzu1Ukfng1GPfipg1fG6S9hF4z2Uwcn6T7WWeC,0,12183719584038
9skzpyERtgt8MXN8rXbWvtbHgYARJxsKXKzce6QxDcA9,0,12142240136606
H5UNEGZvmrSyHNDzqDFkyr2WaVAPPMvkgB4PtFxvfcEC,3,11921126999166
1MuaDGhuN7KRqvsupUcYmq9u1YRh1pp38hu1WV2WC6S,0,11881859911251
FnyQioyhhCmMmGofkHXC7xcMCeptNFVp1LS7rCwhQC9d,0,11369442718702
3MVdbyD3niYjAj1uskREY5UsxqNj4nvPHn8fCMahdM71,0,11215379256524
FeWfa18yLXr71jory4QAEWsBHmCLxps8jXwbP2GXPzzJ,0,11187232729187
ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,0,10987438842620
UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,0,10952190032175
5CfFhpErZrKcrDLQtB7R9V66cAvQkcc6NmMPeA12vDgS,0,10325075112455
DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE,7,10263324065593
DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,10,10005609953199
F8Db4M7hZRQRjedfMcY7Vu6dMJ8drSQxHC8Rrn7DJq6A,0,9941844648454
AHCGTSrztg5PqxDN1pi59YQbJE4wMHyBrsZ9P6DrTui3,0,9719701140340
Monw2QtDNSdUdsKqCvY7yKekGuHUPNmrQ4UUQAqJAjA,0,9561022391732
AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew,0,9211184757348
87fX6AAJywaQfgMpD9Gkwxpt1e129kKZxBdRG1SQA43m,5,8867625167683
BNt8eejYaSaFzFkZy51yJXhrzRg5wQKpfmxCAP5UYTDk,100,7865327681484
9Mo3ap3jpuqQpLi75EsiXLWfTr1cbBhrJNumoq1wnVp6,5,7458271524716
FLVgaCPvSGFguumN9ao188izB4K4rxSWzkHneQMtkwQJ,0,7428218538622
4g35jkHbk91mhMZLe7VVhi2E7eJHYzFq8uWjGJ4qQ16z,0,7322187948647
FAKUpR8McSoHT1sTksfJu3L1SpRtHK91ocDYtop4A7HW,0,7194947230102
2zAbHUpE4MRgEwq1MWh3i9aJyzazSjUUPrmhNViqQn5W,5,7024724757701
8vpYjdyCm7dDtQ1Wx4y1yJSmDfEMeUNifdXnNUozJ2Ja,0,6991442294824
5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,100,6949351950187
BqrghcEtguLQpy8Pzf6FUuDyPxD4sbs7CzggfJ3PiGAp,7,6532604230086
CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,0,6423447797111
4FozAhZhAo8ZTuzNHeAHMDDLqWmRwioWBhFqybZYHamV,5,5982135388304
TRUMPdBAv1xG1BeuiYMbeqCzySBVpkPtw2bfL8x2GJA,0,5596497639065
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,3,5533159912617
FrDTMsbhEQgBrZaZJaZkDXAkrpvBny1dYTYZByx6J1Xo,100,5464520277213
cHinUpMekg5GDr7w53B6Cb7M6SdK7uMojbpQg6QCc11,0,5439583987845
zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX,5,5240979518729
iaMEtJ38Joo3QktouBknmCEu3YHNMqGGoAHzuRhV4oV,0,5146369061927
8GUC8BJLJcRuUxBLnavuzzhu2aDpqkZZT73HSAM3dDed,0,4536810033033
3fcseHzv8n7s2cnqs211zDnX6hsTztzeFuesFcTgv2WR,100,4504554199264
2XTfaBNteEo1nrDhqmkiBGQ863cxgDdEuZ1iGvCunXiv,7,4284403226406
9fa5wcqnAQqHyn58U1vHHLuZW5GXLcoho7hKT17jGJfZ,6,4180382634505
EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,0,4138014352481
99ht3D5QcWuZKSVJqCycdB4fmF4Da8vzropvd1Sbr2UL,100,4000999717120
FLAT3fBhQxrSPyT1zvyf58uQGARiGtnoN3VW8R7i38kC,0,3987715382385
LUM3Nz4NnP3QVKiTUrZi4T1wnCAwkN1oo52WUNyxuwW,0,3848991569945
AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN,4,3789317865963
CUPryNhYfF8ChYyz3tahM84ppX5WSpvRxWqP7PEHMX36,0,3715397461337
9At1zZEmGvuHHjDCh2mzfu7EKfn58xgJ4QKKoN9H43dq,100,3656569889412
Picanmgae1ZFueTPZLwLzPRhNG4Y7H1yQtrqxCqUZLe,0,3622189221121
3CSTv2qSP2wHfVojHhR4xbgCGfRerzFTTSpGyDp3UjKi,0,3371847811454
JCmdhNCyzypryaQUGLGxbCM366dScTD4tVy5ooSWyaBZ,100,3343860899616
FxhKTay63tcYR8WuXwRvWJCmAV239fXizqRXNMMMqhjB,0,3251426395304
CHaH4FPhSKqH59E77R3GkpUGnHeLfXnT5wFCpLNw6JWH,5,3189475700601
sotEf7Y5db7uEviYW4x4Xe3ZE3RE3H9mGyajMBozGun,100,2918073627379
DVkqm5ufZAQFtvXocMBtVux2P56tM4FmVoyemWXiBWTe,0,2830885504949
Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,0,2739119555823
7CaK6u9GTYG1ssMLtvE3Mestk58LAaPeNT3WRQ6fWdHN,0,2594779497893
4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC,0,2350028143378
98HVF8czqLRsjhskZoufbqymTNsPYuni5nuVSRC6EFpq,0,2258232643235
27CnXybL6bvwgw869z2JmA6WtGypryEVJRYX2Wg3WM4F,0,2176241622180
23gthKBu5JkLwZJZuSuCfD2BwNnPJurmmxS3PcoivsUf,0,2027244531943
968z8KLFDmPCwDs7pqLuE5yAZ8xTt1tfD8YSN4vdELSJ,0,2005049528532
DXPEUPFQjHGQdwhKqeLsFa4tdqeRyvfrKNSccWjcnFUu,0,1929178490912
4wHiE1xxqbHmdPTwPqJVWnGESsMPpnGNQxMDC3DB3RtM,5,1923446881544
DpBNTa3rMVHhnFZ2UH58ifqNiDQvEXLgJam3Urun2N86,5,1896148677786
8YfW1hTVEdNWwYYEGz4xG55mNAoZPBMR7a3XQbCx7utB,7,1691058535388
BCed1vFJbNXWgycFoTgawYC4XW9HiUM1jJnApsCzBYZd,5,1557061863094
5YuCLSG12wCj3H4WaEur19RnLHtkCFXQWMAjxPuYBxXN,0,1542576037561
DBfh9QUCZde2U6buTbNhxSEnaqPV9Z2cfmjsBJu9qrLw,0,1363240177514
pJduweEK65mUmPGCbzvpPgEkLFoUUxntsis5q9bXiAf,0,1340856384216
BoLHQL12jP96GP8pt5okyTDRh15k4N8AqXEcNG9ypnqK,5,1298520980407
6nerog1kvx6GYjMYeggYGDWJoE16oDjfwahPUQZ96Kbf,0,1238708385129
sHUrAamtnTSkEzA5WLvvXqNnXjFuof7J9rd3dsi9Ttj,0,1232445511155
6RZshDYBGToKCniDjckyF3cR4NpuEVqZWwTcPZ54gELr,2,1221789982346
HNcSu8SVg4fuRyM3XV255totbTe6NPGhPSApzxn4V5Jx,5,1198187345540
CCaCbU2m4QKxe2hdEW9cGm1rM5q5fD6yeqV4xFK8ES4L,7,1167965094090
2GBLVthcSdvbG4aafTBjmXm4tDYXW5q33gHDuPCWoVHy,0,1149436479342
FHk7zHDzNUdY1nEAPV9Lqwpb2toayY2zcVTvqhyQJGdN,0,1142863900934
wiFDeRHa4zcPvrZzdrnBEYCWAjMTjnV2vBgQeCpWSa9,0,1136129573626
iggyroq4YSBgSfmruSxuz3uj7dZvnsFXyZFXYcYy3FR,0,1134964217906
GTvgGVZo78Gtx5CgoKRFNEiD3tLmEPXMHvVnZ3qXSsmx,5,1126521488393
3crXzLp31ZBmBaVtqqsyguv1QwrmTQeH544hmSmuX6UH,0,1102405551502
FrCVQajRtwCR5vaFbUVGzcvhJrdVriWPrJPQLz8AE7TM,0,1058911474621
Rosss8KdLc366Hg8tqigieoLiXWUwguw9giX4HP1UsE,0,1051069275713
qMjtVrryubRzM8Xb19ficVaGmhN9VsBVomN6ayJ3kjB,0,1051044631668
orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q,0,1010082894698
3bsdnx9djSYfrXTnAjPrfkNydMLXeMf43iKiDvoUTnF8,7,932251279524
5sQqxRuoBT17zbpSMwbcaRxZX2u3ZjfTKC5RAkspEwXi,5,908528516176
34C9C4zhnjbExNcYzdYZyPccMAMdsfqKLDS5jkqcbUow,5,903597870743
9WuDnZMufE2nsuWsTnHjJsjavuKtswTpCy3i4A5kKT8c,7,848345815597
BdoWLiPQSizJiHHS6WKHNW2cFZ4yNyidGcSkzkm1n3oH,5,674144611477
wpd8e4dzFVnCQY3jPuB9J7pKYQd6Mstz5tjWzF97Kxb,7,661039306325
3UvHZSXR9TkRgtKfaeRH17GaiWtCzujVmXK3K1eYZRyg,0,654815960196
BD63LnAhKdHgGw2jJAm8gnfDTBMhaUpC86eAAc6NHNyk,7,609430416165
EWoL98D6ZsVjsTxx1dipex6tZJot4DUpcWtN7cNAYsyz,5,602337756565
Eo8t4mopmQkW8yjxx1uKtfwiJ31Epjc4RvVtMUE3tSoh,0,599059591672
9YGn24qD8ZCU1EKZEsPLSEv7SVAJ4kpbCTmj7fR5TXYv,5,596691959603
6yecu2K5BN1kYCYf6wLEYECg1Dmqf2CyJuD4uZ6iDAQH,7,544832547627
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,5,524684807997
H57wSQn8sd5skpJ3MWdrFAKXxvGpRWWufeDjBaJApc7y,0,498922623889
Erc9UosWvYMdBQdPWahtDqvsDWYGTjct49LvgtWDcTXU,7,476307941127
EJc4QLsiiX7ap78EqcKBhxZEMUTHZVterxnw9zqaH5rD,7,457685876893
31vn2U3Ue4fDHqB24PU4qNhynGnjNDtUhu5y9bHygbSw,5,430832761686
9wwMLu16KzCo86oL5LijNPqeBEvGba23QfVVqBjRp5b5,7,415306448628
BJRi9zvD1omiBvGDBritrcG4vEX5oKykUeVTScGDr7pN,7,407026097236
nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D,0,354017144145
Cj9UuXrk8AJZByDN4SMtACgQQWcFAFrKEygwtErxrxWT,5,337935978316
ESihGHvvNWPBTu3RZohRgEEuBmoyVhgHYTf3Cot9523L,7,336626799174
DVhyTvxBQynKMPKJGNEvmZ6uiNnYW94qGENdGbt9QhVa,7,308912929230
4K8TQcYHjzKyHvReuoPT4pboENga8dYm3SwdgX3UkKVN,5,290396184493
notiUxoFxnxoEjrCDYjPqxcTt4REJUNmMTEsa7j4uve,0,280514799070
CqY9t377f7eEkWMfEwBRjGvQUQXVDrwvK39UEeXNUUm,5,279674768643
GBuP6xK2zcUHbQuUWM4gbBjom46AomsG8JzSp1bzJyn8,0,273042273583
rRjnxfJ1jYofvPKaVHpSvhgtHZ3GuUqWczzgfFd1wDW,7,272909380213
H3n2gVjzxhMWTXgqnrTfi8WdqAcQFuoHy5SqvAdqkMF4,0,270932088742
4677LFwtHEGtAt3s8dK56JsA28BEu8iP8c5s9KHDMR7p,5,256306925787
EDoebfhRVj7pDdYTS8pbrFGEFaFFQXerJ7ncuAR4CXfM,0,256176730911
8o59jbS8MEqSd1J72ryL7dghg9djh2BAUtpkZvTTYh4H,7,254648271613
EXCMwETx5Txcvxt6YYqxFmhSpQKH5BVjdat3NE5eJJ6a,5,251630703505
BjuD62v9RysrburpKb65UKeaAWRSFyi7pFLLxdE3dPv,0,235913907931
2VAofLE2bYNM3ZPGfn6dJh2zqtnmNdD1bGqFet8mVYFN,7,226956051913
HS8DF8wP3A8qSHPnzbE6pSvXub4FeZQ6xMNSJuqArAHS,5,222114484378
991g1j6j3jdz6QFP3F7fegjcFUR8S2RqPFxyQGfjR6Ge,7,212345956976
HYXEkhCCAZE57eUrpZtwTUrEPuzWRdKDDiboyJnCNE7P,0,210489941927
GgaSrLLpHC9N3sXP4Tyw49NHS4HRooCNAqR8QgNcKAUz,100,199997718120
E49w9RGRB588q2g7a2DQYnb5jSTVKVxCwvQdmGJGB9Q8,10,199225978054
31yTzM6jWsuMkfmhNZkYGTPLDaiAQ3vYDZHEwjb5uRRq,5,167033860640
3GAsD6Rxr3oKFYFvXRHaUAd45ZYSAaSy7kbaPnuYfnT2,5,163724547919
Syrd2b19zpvDrSTSkUzRUoPm9xpJkPtfKj77oGDCUHN,0,158986027199
A963nwma1r6tr6VgASiHgj9VKmvXvbFeZHoMW6XT1aiQ,5,158783268298
HBopprq896wLHZUZVazeFAsB9HshhMzD54T5btanhFSS,7,157553363037
BNEYUi39wjxeK6p7NuCS6AGiWhcmft1sVNNzfp9yreEd,7,148828539470
5xPCeFofDqxXYWmKDHZRMaFdx9BNGAb3RSZtMPny46BC,0,144741841292
G98hD3T33SiJa8WcWgJ9coT5fz1F3ciwJjKnecxxd3Bi,5,143033890598
AnLXiqLVCgz35FT32UQvigGj6hDzziDPzJwrKmp99knG,0,140416838289
99fyk4txydK6TY25kjtaZZ5TDgxTycuE47HkMmcTUFdv,0,140416716977
DPVTe1NXragAFB3RLdx5JoYjYmjqX15Wq9rYfevG6Lvf,0,140405051112
DZDvqmNy2bUZTDf26HwyTgcovxgvhFdL9DRhLLSkic17,0,140401959257
DsMzx7nZg7W6iLCG7FFLduKzcRnaJkH8S1b7h8K6kCrf,0,140399754138
2XvCc3uuXZpEbRZVNYhxPCGAznTXB6FcDt3AzAeVWggV,0,135700353023
Ee4qAkGpWJ76W8nwpqVH92upDrNhzpv6dihAFxwMHrjw,5,134978321875
4nPK76BVEj5Mzy6fctkuZrKieNUpxu6mfWVjNy7fBt9X,5,134943583561
